id,muni_nombre,sede_nombre,direccion,email,naju_nombre,grse_nombre,serv_nombre,latitude,longitude
6849,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA MANGA,CARRERA 21D No.78-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9703368,-74.8237084
6850,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA MANGA,CARRERA 21D No.78-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,10.9703368,-74.8237084
6851,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA MANGA,CARRERA 21D No.78-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,10.9703368,-74.8237084
6852,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA MANGA,CARRERA 21D No.78-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,10.9619272,-74.79752409999999
6853,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA MANGA,CARRERA 21D No.78-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9619272,-74.79752409999999
6854,BARRANQUILLA,MIRED BARRANQUILLA HOSPITAL NAZARETH,CALLE 47 N 19-87,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9489852,-74.79977869999999
6855,BARRANQUILLA,MIRED BARRANQUILLA HOSPITAL NAZARETH,CALLE 47 N 19-87,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9489852,-74.79977869999999
6856,BARRANQUILLA,MIRED BARRANQUILLA CAMINO MURILLO,CALLE 45 No.8H-48,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9489852,-74.79977869999999
6857,BARRANQUILLA,MIRED BARRANQUILLA CAMINO MURILLO,CALLE 45 No.8H-48,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9489852,-74.79977869999999
6858,BARRANQUILLA,MIRED BARRANQUILLA CAMINO MURILLO,CALLE 45 No.8H-48,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9489852,-74.79977869999999
6859,BARRANQUILLA,MIRED BARRANQUILLA CAMINO MURILLO,CALLE 45 No.8H-48,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,10.9489852,-74.79977869999999
6860,BARRANQUILLA,MIRED BARRANQUILLA CAMINO MURILLO,CALLE 45 No.8H-48,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,10.9558085,-74.7718324
6861,BARRANQUILLA,MIRED BARRANQUILLA CAMINO MURILLO,CALLE 45 No.8H-48,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9558085,-74.7718324
6862,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA LUZ CHINITA,CARRERA 17 No.12-39,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9558085,-74.7718324
6863,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA LUZ CHINITA,CARRERA 17 No.12-39,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9558085,-74.7718324
6864,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA LUZ CHINITA,CARRERA 17 No.12-39,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9558085,-74.7718324
6865,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA LUZ CHINITA,CARRERA 17 No.12-39,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9558085,-74.7718324
6866,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA LUZ CHINITA,CARRERA 17 No.12-39,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,11.0336006,-74.8117761
6867,BARRANQUILLA,MIRED BARRANQUILLA CAMINO LA LUZ CHINITA,CARRERA 17 No.12-39,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0336006,-74.8117761
6868,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS FLORES,VIA 40 No.107-15,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0336006,-74.8117761
6869,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS FLORES,VIA 40 No.107-15,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0336006,-74.8117761
6870,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS FLORES,VIA 40 No.107-15,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9362948,-74.819345
6871,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS FLORES,VIA 40 No.107-15,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9362948,-74.819345
6872,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,10.9362948,-74.819345
6873,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9362948,-74.819345
6874,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9362948,-74.819345
6875,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9362948,-74.819345
6876,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9362948,-74.819345
6877,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,10.9362948,-74.819345
6878,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,10.9768938,-74.8447851
6879,BARRANQUILLA,MIRED BARRANQUILLA CAMINO METROPOLITANO,CALLE 78 CARRERA 2 SUR,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9768938,-74.8447851
6880,BARRANQUILLA,MIRED BARRANQUILLA PASO PRADERA,CALLE 121 CARRERA 26 -28,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9565331,-74.818556
6881,BARRANQUILLA,MIRED BARRANQUILLA PASO PRADERA,CALLE 121 CARRERA 26 -28,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9565331,-74.818556
6882,BARRANQUILLA,MIRED BARRANQUILLA PASO SAN FELIPE,CALLE 68 No.24C ESQUINA,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0041072,-74.80698129999999
6883,BARRANQUILLA,MIRED BARRANQUILLA PASO SAN FELIPE,CALLE 68 No.24C ESQUINA,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0041072,-74.80698129999999
6884,BARRANQUILLA,MIRED BARRANQUILLA PASO REBOLO,CALLE 16 No.29-44,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9445305,-74.81861339999999
6885,BARRANQUILLA,MIRED BARRANQUILLA PASO REBOLO,CALLE 16 No.29-44,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9445305,-74.81861339999999
6886,BARRANQUILLA,MIRED BARRANQUILLA PASO LA SIERRITA,CALLE 74 No.5E-01,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9395706,-74.80406359999999
6887,BARRANQUILLA,MIRED BARRANQUILLA PASO LA SIERRITA,CALLE 74 No.5E-01,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9395706,-74.80406359999999
6888,BARRANQUILLA,MIRED BARRANQUILLA PASO CARRIZAL 1,CARRERA 4 No.49E-15,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.956184,-74.8320447
6889,BARRANQUILLA,MIRED BARRANQUILLA PASO CARRIZAL 1,CARRERA 4 No.49E-15,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.956184,-74.8320447
6890,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS MALVINAS,CALLE 99C No.9C-33,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9523333,-74.77929929999999
6891,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS MALVINAS,CALLE 99C No.9C-33,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9523333,-74.77929929999999
6892,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS NIEVES,CARRERA 14 No.24-98,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9616526,-74.7813921
6893,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS NIEVES,CARRERA 14 No.24-98,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9616526,-74.7813921
6894,BARRANQUILLA,MIRED BARRANQUILLA PASO JULIO MONTES,CARRERA 23 No.27-16,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.964648,-74.8077362
6895,BARRANQUILLA,MIRED BARRANQUILLA PASO JULIO MONTES,CARRERA 23 No.27-16,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.964648,-74.8077362
6896,BARRANQUILLA,MIRED BARRANQUILLA PASO BUENA ESPERANZA,CARRERA 16A No.63C-120,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0305894,-74.8706519
6897,BARRANQUILLA,MIRED BARRANQUILLA PASO BUENA ESPERANZA,CARRERA 16A No.63C-120,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0305894,-74.8706519
6898,BARRANQUILLA,MIRED BARRANQUILLA PASO PLAYA,CRA17D Nº17-56,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0305894,-74.8706519
6899,BARRANQUILLA,MIRED BARRANQUILLA PASO PLAYA,CRA17D Nº17-56,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9404709,-74.79362259999999
6900,BARRANQUILLA,MIRED BARRANQUILLA PASO PLAYA,CRA17D Nº17-56,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9404709,-74.79362259999999
6901,BARRANQUILLA,MIRED BARRANQUILLA PASO GALAN,CARRERA 2 # 38B -08,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9404709,-74.79362259999999
6902,BARRANQUILLA,MIRED BARRANQUILLA PASO GALAN,CARRERA 2 # 38B -08,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,11.0041072,-74.80698129999999
6903,BARRANQUILLA,MIRED BARRANQUILLA PASO GALAN,CARRERA 2 # 38B -08,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0041072,-74.80698129999999
6904,BARRANQUILLA,MIRED BARRANQUILLA PASO VILLANUEVA,CARRERA 2B No.41-223,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0041072,-74.80698129999999
6905,BARRANQUILLA,MIRED BARRANQUILLA PASO VILLANUEVA,CARRERA 2B No.41-223,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0041072,-74.80698129999999
6906,BARRANQUILLA,MIRED BARRANQUILLA PASO JUAN MINA,CALLE 7 No.6-33,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0041072,-74.80698129999999
6907,BARRANQUILLA,MIRED BARRANQUILLA PASO JUAN MINA,CALLE 7 No.6-33,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0041072,-74.80698129999999
6908,BARRANQUILLA,MIRED BARRANQUILLA PASO JUAN MINA,CALLE 7 No.6-33,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9884983,-74.7763114
6909,BARRANQUILLA,MIRED BARRANQUILLA PASO JUAN MINA,CALLE 7 No.6-33,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9884983,-74.7763114
6910,BARRANQUILLA,MIRED BARRANQUILLA PASO BARLOVENTO,CARRERA 50 No.9-41,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9353532,-74.8279696
6911,BARRANQUILLA,MIRED BARRANQUILLA PASO BARLOVENTO,CARRERA 50 No.9-41,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9353532,-74.8279696
6912,BARRANQUILLA,MIRED BARRANQUILLA PASO UNIVERSAL,CALLE 96 No.1G ESQUINA,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9353532,-74.8279696
6913,BARRANQUILLA,MIRED BARRANQUILLA PASO UNIVERSAL,CALLE 96 No.1G ESQUINA,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9353532,-74.8279696
6914,BARRANQUILLA,MIRED BARRANQUILLA PASO UNIVERSAL,CALLE 96 No.1G ESQUINA,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.94441,-74.78898699999999
6915,BARRANQUILLA,MIRED BARRANQUILLA PASO UNIVERSAL,CALLE 96 No.1G ESQUINA,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.94441,-74.78898699999999
6916,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS PALMAS,CARRERA 7D No.34-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9783631,-74.8268673
6917,BARRANQUILLA,MIRED BARRANQUILLA PASO LAS PALMAS,CARRERA 7D No.34-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9783631,-74.8268673
6918,BARRANQUILLA,MIRED BARRANQUILLA PASO NUEVA ERA,CARRERA 27 No.83-116,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9437275,-74.77819900000001
6919,BARRANQUILLA,MIRED BARRANQUILLA PASO NUEVA ERA,CARRERA 27 No.83-116,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9437275,-74.77819900000001
6920,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,10.9437275,-74.77819900000001
6921,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9437275,-74.77819900000001
6922,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9437275,-74.77819900000001
6923,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9437275,-74.77819900000001
6924,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9437275,-74.77819900000001
6925,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,10.9437275,-74.77819900000001
6926,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,10.9437275,-74.77819900000001
6927,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,GESTION PRE-TRANSFUSIONAL,11.0007442,-74.7899985
6928,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SIMON BOLIVAR,CALLE 23 No.5-50,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0007442,-74.7899985
6929,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,11.0007442,-74.7899985
6930,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0007442,-74.7899985
6931,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0007442,-74.7899985
6932,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,11.0007442,-74.7899985
6933,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,11.0007442,-74.7899985
6934,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,11.0007442,-74.7899985
6935,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,11.0007442,-74.7899985
6936,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,GESTION PRE-TRANSFUSIONAL,10.9614606,-74.813789
6937,BARRANQUILLA,MIRED BARRANQUILLA CAMINO BOSQUE DE MARIA,CALLE 64 No.9D-66,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9614606,-74.813789
6938,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,10.9614606,-74.813789
6939,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9614606,-74.813789
6940,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9614606,-74.813789
6941,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA RESPIRATORIA,10.9614606,-74.813789
6942,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,10.9614606,-74.813789
6943,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,10.9614606,-74.813789
6944,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,10.9614606,-74.813789
6945,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,GESTION PRE-TRANSFUSIONAL,11.0219274,-74.86965579999999
6946,BARRANQUILLA,MIRED BARRANQUILLA CAMINO SUR OCCIDENTE,CARRERA 12 No.110-91,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,11.0219274,-74.86965579999999
6947,BARRANQUILLA,MIRED BARRANQUILLA PASO CARLOS MEISEL 2,CARRERA 25 No.73-17,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9396661,-74.81255800000001
6948,BARRANQUILLA,MIRED BARRANQUILLA PASO CARLOS MEISEL 2,CARRERA 25 No.73-17,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9396661,-74.81255800000001
6949,BARRANQUILLA,MIRED BARRANQUILLA PASO SANTO DOMINGO DE LAS AMERICAS,CALLE 53 No.3A-22,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9582848,-74.8279046
6950,BARRANQUILLA,MIRED BARRANQUILLA PASO SANTO DOMINGO DE LAS AMERICAS,CALLE 53 No.3A-22,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS,10.9449328,-74.8261875
6951,BARRANQUILLA,MIRED BARRANQUILLA CENTRO DE RECUPERACION NUTRICIONAL ROSOUR 7,CALLE 98 No.9G-10,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,10.9449328,-74.8261875
6952,BARRANQUILLA,MIRED BARRANQUILLA PASO LA VILLA,CALLE 94 No.6G-55,documental@miredips.org,Mixta,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,10.9252389,-74.81171250000001
